id,mineral,min_age,max_age,locality_longname,rarity_group
447,Azurite,1700.0,1700.0,"Copper King Mine (Lawler Mines), Bagdad, Eureka District, Yavapai Co., Arizona, USA",Ubiquitous
447,Azurite,1787.0,1795.0,"Iron Monarch Open Cut, Iron Knob, Middleback Range, Eyre Peninsula, South Australia, Australia",Ubiquitous
447,Azurite,1800.0,1800.0,"Schist Lake Mine, Schist Lake, Flin Flon District, Manitoba, Canada",Ubiquitous
447,Azurite,1800.0,1800.0,"Viitaniemi Pegmatite, ErÃ¤jÃ¤rvi Area, Orivesi, Pirkanmaa, Finland",Ubiquitous
447,Azurite,1800.0,1800.0,"Haib River Cu Deposit, Tsams Farm 685, Karasburg West, Karas Region, Namibia",Ubiquitous
447,Azurite,1820.0,1820.0,"Flambeau Mine, Ladysmith, Ladysmith-Rhinelander Metavolcanic Complex, Rusk Co., Wisconsin, USA",Ubiquitous
447,Azurite,1825.0,1825.0,"Harstigen Mine, Pajsberg, Persberg Ore District, Filipstad, VÃ¤rmland County, Sweden",Ubiquitous
447,Azurite,1830.0,1830.0,"Bali Hi Prospect (Bali High Prospect; The Anticline), Ashburton Downs Station, Ashburton Shire, Western Australia, Australia",Ubiquitous
447,Azurite,1841.0,1847.0,"Carr Boyd Rocks Ni Mine (Carr Boyd Ni Mine), Menangina Station, Menzies Shire, Western Australia, Australia",Ubiquitous
447,Azurite,1850.0,1910.0,"BastnÃ¤s Mines, Riddarhyttan, Skinnskatteberg, VÃ¤stmanland County, Sweden",Ubiquitous
447,Azurite,1853.0,1873.0,"Martins Fluorite (Speewah Prospect), Kachana Station, Wyndham-East Kimberley Shire, Western Australia, Australia",Ubiquitous
447,Azurite,1881.0,1887.0,"Mount Bonnie Mine, Grove Hill, Victoria-Daly Region, Northern Territory, Australia",Ubiquitous
447,Azurite,1900.0,1960.0,"Lorelei Cu-Mo Deposit, Rosh Pinah, Oranjemund, Karas Region, Namibia",Ubiquitous
447,Azurite,1930.0,1930.0,"Pahtohavare Cu-Au Deposit, Kiruna District, Kiruna, Norrbotten County, Sweden",Ubiquitous
447,Azurite,1993.0,2060.0,"Palabora Mine (Foscor Open Pit; PMC Mine), Loolekop, Phalaborwa, Limpopo, South Africa",Ubiquitous
447,Azurite,2000.0,2000.0,"Kilembe Mine, Toro, Kasese District, Western Region, Uganda",Ubiquitous
447,Azurite,2000.0,2060.0,"Kevitsa Ni-Cu-PGE Mine, Kevitsansarvi (Keivitsansarvi), SodankylÃ¤, Lapland, Finland",Ubiquitous
447,Azurite,2200.0,2200.0,"Viscaria Mine, Kiruna Town, Kiruna, Norrbotten County, Sweden",Ubiquitous
447,Azurite,2482.0,2498.0,"Malanjkhand Mine, Padritola, Baihar Tehsil, Balaghat District, Madhya Pradesh, India",Ubiquitous
466,Barytocalcite,427.7,2070.0,"Bayan Obo Deposit (Bayun-Obo Deposit; Baiyunebo Deposit), Bayan Obo, Bayan Obo Mining District, Baotou League (Baotou Prefecture), Inner Mongolia, China",Ubiquitous
466,Barytocalcite,495.0,541.0,"Ediacara Mine (Beltana North; Ediacara Consolidated; New Ediacara Consolidated), Ediacaran Fossil Reserve, Beltana, Leigh Creek, North Flinders Ranges, Flinders Ranges, South Australia, Australia",Ubiquitous
466,Barytocalcite,495.0,541.0,"Rosebery Mine (EZ Mine), Rosebery, Rosebery District, West Coast Municipality, Tasmania, Australia",Ubiquitous
466,Barytocalcite,541.0,541.0,"KorsnÃ¤s, Ostrobothnia, Finland",Ubiquitous
466,Barytocalcite,541.0,1000.0,"Rosh Pinah Mine, Rosh Pinah, Oranjemund, Karas Region, Namibia",Ubiquitous
466,Barytocalcite,689.0,848.0,"Salampatti Massif, Jogipatti, Karnataka, India",Ubiquitous
466,Barytocalcite,949.0,1167.0,"Prairie Lake Carbonatite, Killala Lake Area, Thunder Bay District, Ontario, Canada",Ubiquitous
466,Barytocalcite,1000.0,1898.0,"LÃ¥ngban, Filipstad, VÃ¤rmland County, Sweden",Ubiquitous
466,Barytocalcite,1337.974,1338.026,"Sierra Oscura, Socorro Co., New Mexico, USA",Ubiquitous
626,Benstonite,541.0,1000.0,"Rosh Pinah Mine, Rosh Pinah, Oranjemund, Karas Region, Namibia",Transitional
626,Benstonite,689.0,848.0,"Salampatti Massif, Jogipatti, Karnataka, India",Transitional
626,Benstonite,1000.0,1898.0,"LÃ¥ngban, Filipstad, VÃ¤rmland County, Sweden",Transitional
654,Beyerite,0.0,543.0,"Rovnost Mine (Werner Mine), JÃ¡chymov, Karlovy Vary District, Karlovy Vary Region, Czech Republic",Ubiquitous
654,Beyerite,541.0,541.0,"Evans-Lou Mine, Lac Saint-Pierre (Wakefield Lake), Val-des-Monts, Les Collines-de-l'Outaouais RCM, Outaouais, QuÃ©bec, Canada",Ubiquitous
654,Beyerite,861.9,1899.0,"Harding Mine (Harding Pegmatite), Picuris District, Taos Co., New Mexico, USA",Ubiquitous
654,Beyerite,1787.0,1795.0,"Iron Monarch Open Cut, Iron Knob, Middleback Range, Eyre Peninsula, South Australia, Australia",Ubiquitous
654,Beyerite,1859.0,1927.0,"BjÃ¶rkdal Mine, Sandfors, Skellefte Mining District, SkellefteÃ¥, VÃ¤sterbotten County, Sweden",Ubiquitous
669,Bijvoetite-(Y),64.0,1800.0,"Shinkolobwe Mine (Kasolo Mine), Shinkolobwe, Kambove District, Haut-Katanga, DR Congo",Generally Rare
687,Bismutite,0.0,543.0,"Rovnost Mine (Werner Mine), JÃ¡chymov, Karlovy Vary District, Karlovy Vary Region, Czech Republic",Ubiquitous
687,Bismutite,0.0,1171.0,"South Crofty Tin Project (South Crofty Mine; South Wheal Crofty), Pool, Carn Brea, Cornwall, England, UK",Ubiquitous
687,Bismutite,479.0,551.0,"Rubikon Mine (Rubicon Mine), Okongava Ost Farm 72, Karibib, Erongo Region, Namibia",Ubiquitous
687,Bismutite,541.0,541.0,"Evans-Lou Mine, Lac Saint-Pierre (Wakefield Lake), Val-des-Monts, Les Collines-de-l'Outaouais RCM, Outaouais, QuÃ©bec, Canada",Ubiquitous
687,Bismutite,685.0,960.0,"Posse Mine, SÃ£o JosÃ© De BrejaÃºba, ConceiÃ§Ã£o Do Mato Dentro, Minas Gerais, Brazil",Ubiquitous
687,Bismutite,861.9,1899.0,"Harding Mine (Harding Pegmatite), Picuris District, Taos Co., New Mexico, USA",Ubiquitous
687,Bismutite,922.0,950.0,"Buranga Pegmatite, Gatumba, Ngororero District, Western Province, Rwanda",Ubiquitous
687,Bismutite,967.0,967.0,"Heftetjern Pegmatite, TÃ¸rdal, Drangedal, Telemark, Norway",Ubiquitous
687,Bismutite,1373.0,1379.0,"Midnight Owl Mine (Lithia King Mine; Lithium King Mine; Midnight Owl Pegmatites), Independence Gulch, White Picacho District, Yavapai Co., Arizona, USA",Ubiquitous
687,Bismutite,1395.0,1650.0,"Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",Ubiquitous
687,Bismutite,1440.995,1441.005,"Lawler Peak Area, Yavapai Co., Arizona, USA",Ubiquitous
687,Bismutite,1538.0,2058.0,"Pitkyaranta District (PitkÃ¤ranta District), Ladoga Region, Republic Of Karelia, Russia",Ubiquitous
687,Bismutite,1580.0,1710.0,"Fourmile, Custer District, Custer Co., South Dakota, USA",Ubiquitous
687,Bismutite,1682.0,1682.0,"Ploskaya Mt, Western Keivy Massif, Keivy Mountains, Murmansk Oblast, Russia",Ubiquitous
687,Bismutite,1787.0,1795.0,"Iron Monarch Open Cut, Iron Knob, Middleback Range, Eyre Peninsula, South Australia, Australia",Ubiquitous
687,Bismutite,1828.0,1855.0,"Wulashan Au Deposit, Wulashan Mining District, Binhe New District, Baotou League (Baotou Prefecture), Inner Mongolia, China",Ubiquitous
687,Bismutite,1850.0,1910.0,"BastnÃ¤s Mines, Riddarhyttan, Skinnskatteberg, VÃ¤stmanland County, Sweden",Ubiquitous
687,Bismutite,1859.0,1927.0,"BjÃ¶rkdal Mine, Sandfors, Skellefte Mining District, SkellefteÃ¥, VÃ¤sterbotten County, Sweden",Ubiquitous
687,Bismutite,1870.0,1900.0,"Los, Ljusdal, GÃ¤vleborg County, Sweden",Ubiquitous
764,Brenkite,1770.0,1774.0,"SÃ¶rvik Granite, JÃ¤mtland County, Sweden",Generally Rare
772,Brianyoungite,519.0,541.0,"Tsumeb Mine (Tsumcorp Mine), Tsumeb, Oshikoto Region, Namibia",Ubiquitous
772,Brianyoungite,1600.0,1703.0,"Kintore Opencut, Broken Hill South Mine (BHS Mine; South Mine), Broken Hill, Broken Hill District, Yancowinna Co., New South Wales, Australia",Ubiquitous
791,Brugnatellite,510.0,589.0,"Iron Hill (Iron Hill Carbonatite Complex), White Earth District (Powderhorn District), Gunnison Co., Colorado, USA",Transitional
791,Brugnatellite,1000.0,1898.0,"LÃ¥ngban, Filipstad, VÃ¤rmland County, Sweden",Transitional
803,Burbankite,655.0,742.0,"Nizhnesayanskii Carbonatite, Irkutsk Oblast, Russia",Ubiquitous
803,Burbankite,662.0,748.0,"Arbarastakh Complex, Aldan Shield, Sakha Republic (Yakutia), Russia",Ubiquitous
803,Burbankite,1310.0,1344.0,"Ikka-GrÃ¸nnedal Complex (Ika-GrÃ¸nnedal), Sermersooq, Greenland, Denmark",Ubiquitous
855,Calcioancylite-(Ce),541.0,541.0,"KorsnÃ¤s, Ostrobothnia, Finland",Transitional
855,Calcioancylite-(Ce),1160.0,1160.0,"IlÃ­maussaq Complex, Narsaq, Kujalleq, Greenland, Denmark",Transitional
855,Calcioancylite-(Ce),1696.0,1788.0,"Stetind Pegmatite, Tysfjord, Nordland, Norway",Transitional
855,Calcioancylite-(Ce),1742.0,1742.0,"Hundholmen, Tysfjord, Nordland, Norway",Transitional
856,Calcioancylite-(Nd),1696.0,1788.0,"Stetind Pegmatite, Tysfjord, Nordland, Norway",Transitional
827,Calcioburbankite,662.0,748.0,"Arbarastakh Complex, Aldan Shield, Sakha Republic (Yakutia), Russia",Generally Rare
859,Calcite,0.0,1000.0,"Alum Cave Bluff, Sevier Co., Tennessee, USA",Ubiquitous
859,Calcite,0.0,1171.0,"South Crofty Tin Project (South Crofty Mine; South Wheal Crofty), Pool, Carn Brea, Cornwall, England, UK",Ubiquitous
859,Calcite,0.0,1571.0,"El Arco Mine, El Arco, Ensenada Municipality, Baja California, Mexico",Ubiquitous
859,Calcite,15.7,1856.0,"Aitik Mine, Aitik, GÃ¤llivare, Norrbotten County, Sweden",Ubiquitous
859,Calcite,20.0,780.0,"Aksug Cu-Mo Deposit, Tuva, Russia",Ubiquitous
859,Calcite,25.0,580.0,"Baofengyuan U Deposit (Baoyan U Deposit), Xiushui Uranium Ore Field, Xiushui Co., Jiujiang, Jiangxi, China",Ubiquitous
859,Calcite,26.5,550.0,"Baitou U Deposit (Baiti U Deposit), Xiushui Uranium Ore Field, Xiushui Co., Jiujiang, Jiangxi, China",Ubiquitous
859,Calcite,48.0,1860.0,"Schwartzwalder Mine (Ralston Creek Mine), Ralston Buttes District, Jefferson Co., Colorado, USA",Ubiquitous
859,Calcite,52.0,570.0,"Shabazi U Deposit (Shabon U Deposit; SBZ U Deposit), Lujing Uranium Ore Field, Chongyi Co., Ganzhou, Jiangxi, China",Ubiquitous
859,Calcite,55.0,570.0,"Xiangcao U Deposit (Xiangca U Deposit), Lanshan Co., Yongzhou, Hunan, China",Ubiquitous
859,Calcite,57.2,925.0,"Busterville Mine, Avra, Amole District, Tucson Mts, Pima Co., Arizona, USA",Ubiquitous
859,Calcite,64.0,1800.0,"Shinkolobwe Mine (Kasolo Mine), Shinkolobwe, Kambove District, Haut-Katanga, DR Congo",Ubiquitous
859,Calcite,65.5,1141.0,"Gedabek Mine (Kedabek Mine), GÉdÉbÉy District (Gadabey), Azerbaijan",Ubiquitous
859,Calcite,66.0,542.0,"Dongjiahe Pb-Zn Deposit, Chenxi Co., Huaihua, Hunan, China",Ubiquitous
859,Calcite,90.0,960.0,"Shilu Mine, Changjiang Co., Hainan, China",Ubiquitous
859,Calcite,100.0,600.0,"Johanngeorgenstadt, Johanngeorgenstadt Mining District, Erzgebirge District, Saxony, Germany",Ubiquitous
859,Calcite,100.0,1500.0,"Luchang-Datongchang Ag-Cu Deposit, Huili Co., Liangshan, Sichuan, China",Ubiquitous
859,Calcite,100.0,2000.0,"Novazza Mine, Valgoglio, Seriana Valley, Bergamo Province, Lombardy, Italy",Ubiquitous
859,Calcite,145.0,1216.0,"De'erni Cu-Co-(Zn) Deposit (Derni Cu-Co-(Zn) Deposit), Dur'ngoi Ophiolite, MaqÃªn Co., Golog, Qinghai, China",Ubiquitous
859,Calcite,173.0,649.0,"Route 101/101A Road Cuts, Amherst, Hillsborough Co., New Hampshire, USA",Ubiquitous
859,Calcite,190.3,1000.0,"Tianbaoshan Zn-Pb-Ag Deposit, Huili Co., Liangshan, Sichuan, China",Ubiquitous
859,Calcite,213.0,1824.0,"Huogeqi Mine (Hegeqi Mine), Urad Rear Banner (Wulate Houqi), Bayan Nur League (Bayannao'er Prefecture), Inner Mongolia, China",Ubiquitous
859,Calcite,240.0,541.0,"Duobaoshan Mine, Nenjiang Co., Heihe, Heilongjiang, China",Ubiquitous
859,Calcite,246.0,900.0,"Luishia Mine, Kambove District, Haut-Katanga, DR Congo",Ubiquitous
859,Calcite,286.0,577.0,"TamlaltâMenhouhou Gold Deposit, Ouarzazate Province, DrÃ¢a-Tafilalet Region, Morocco",Ubiquitous
859,Calcite,288.78,550.71,"Transylvania Co., North Carolina, USA",Ubiquitous
859,Calcite,309.0,1000.0,"Huidong Lead-zinc Mine (Daliangzi Pb-Zn Deposit), Huidong Co., Liangshan, Sichuan, China",Ubiquitous
859,Calcite,363.7,556.0,"Salmagorskii, Murmansk Oblast, Russia",Ubiquitous
859,Calcite,387.0,900.0,"Kolwezi Mine, Kolwezi, Kolwezi Mining District, Lualaba, DR Congo",Ubiquitous
859,Calcite,390.0,540.0,"Tomtor Massif, Polar Yakutia, Sakha Republic (Yakutia), Russia",Ubiquitous
859,Calcite,424.0,900.0,"Musoshi Mine, Musoshi, Haut-Katanga, DR Congo",Ubiquitous
859,Calcite,444.0,541.0,"Eureka Farm 99, Usakos, Karibib, Erongo Region, Namibia",Ubiquitous
859,Calcite,444.0,541.0,"Yellowhead Mine, Boundary Dam, Metaline District, Pend Oreille Co., Washington, USA",Ubiquitous
859,Calcite,444.0,1000.0,"Ilomba Intrusion, Songwe Complex, Chitipa, Northern Region, Malawi",Ubiquitous
859,Calcite,448.0,542.0,"Kuzha Ba-Pb-Zn Deposit, Kuzha Ore Field, Bashkortostan, Russia",Ubiquitous
859,Calcite,461.0,581.0,"Musonoi Mine (Musonoi Extension Mine), Kolwezi, Kolwezi Mining District, Lualaba, DR Congo",Ubiquitous
859,Calcite,470.0,900.0,"Nkana Mine (Rokana Mine), Kitwe, Kitwe, Copperbelt, Zambia",Ubiquitous
859,Calcite,470.0,1600.0,"Long Lake Zinc Mine (Richardson Zinc Mine; Lynx Mine), Olden Township, Frontenac Co., Ontario, Canada",Ubiquitous
859,Calcite,477.0,628.0,"Bozshakol Mine, Ekibastuz, Pavlodar Region, Kazakhstan",Ubiquitous
859,Calcite,478.0,900.0,"Rehoboth Rural, Hardap Region, Namibia",Ubiquitous
859,Calcite,490.0,942.0,"Lueshe Mine, North Kivu, DR Congo",Ubiquitous
859,Calcite,495.0,541.0,"Ediacara Mine (Beltana North; Ediacara Consolidated; New Ediacara Consolidated), Ediacaran Fossil Reserve, Beltana, Leigh Creek, North Flinders Ranges, Flinders Ranges, South Australia, Australia",Ubiquitous
859,Calcite,495.0,541.0,"Rosebery Mine (EZ Mine), Rosebery, Rosebery District, West Coast Municipality, Tasmania, Australia",Ubiquitous
859,Calcite,495.0,541.0,"Kunyang Mine, Jinning Co., Kunming, Yunnan, China",Ubiquitous
859,Calcite,495.0,541.0,"Algares Mine, Portel, Portel, Ãvora, Portugal",Ubiquitous
859,Calcite,500.0,746.0,"Matongo Carbonatite, Matongo, Kayanza Province, Burundi",Ubiquitous
859,Calcite,506.0,540.0,"McClure Gulch Carbonatite Dike, McClure Mountain, Iron Mountain Complex, Fremont Co., Colorado, USA",Ubiquitous
859,Calcite,510.0,589.0,"Iron Hill (Iron Hill Carbonatite Complex), White Earth District (Powderhorn District), Gunnison Co., Colorado, USA",Ubiquitous
859,Calcite,518.0,558.0,"Huangjiawan Mine, Zunyi Ni-Mo-PGE-Au Ore Field, Zunyi Co., Zunyi, Guizhou, China",Ubiquitous
859,Calcite,519.0,541.0,"Tsumeb Mine (Tsumcorp Mine), Tsumeb, Oshikoto Region, Namibia",Ubiquitous
859,Calcite,521.0,541.0,"Angas Mine, Strathalbyn, South Mt Lofty Ranges (Adelaide Hills), Mt Lofty Ranges, South Australia, Australia",Ubiquitous
859,Calcite,521.0,541.0,"Hudson Bay Mine (H.B. Mine), Salmo, Nelson Mining Division, British Columbia, Canada",Ubiquitous
859,Calcite,521.0,541.0,"Xinhua P-REE Deposit, Zhijin Co., Bijie, Guizhou, China",Ubiquitous
859,Calcite,521.0,541.0,"Niujiaotang Cd-Zn Deposit, Duyun Co., Qiannan, Guizhou, China",Ubiquitous
859,Calcite,521.0,541.0,"Maozu Pb-Zn Deposit, Qiaojia Co., Zhaotong, Yunnan, China",Ubiquitous
859,Calcite,521.0,547.0,"Lake Barchi Area, Aiyrtau, North Kazakhstan Region, Kazakhstan",Ubiquitous
859,Calcite,521.0,550.0,"Kushk Mine (Koushk Deposit), Bafq (Bafgh), Yazd, Iran",Ubiquitous
859,Calcite,522.0,774.0,"Hudson & Chester Quarry, Becket, Berkshire Co., Massachusetts, USA",Ubiquitous
859,Calcite,529.0,579.0,"Kambove Principal Mine, Kambove District, Haut-Katanga, DR Congo",Ubiquitous
859,Calcite,532.0,1034.0,"Silver Miller Mine (Pan Silver), Coleman Township, Cobalt Area, Cobalt-Gowganda Region, Timiskaming District, Ontario, Canada",Ubiquitous
859,Calcite,535.0,608.4,"Torngat Dikes, Abloviak Fjord, Ungava, Nunavik, Nord-du-QuÃ©bec, QuÃ©bec, Canada",Ubiquitous
859,Calcite,540.0,540.0,"Angouran Mine (Anguran Mine), Sheykhlar, Zanjan, Iran",Ubiquitous
859,Calcite,541.0,541.0,"Evans-Lou Mine, Lac Saint-Pierre (Wakefield Lake), Val-des-Monts, Les Collines-de-l'Outaouais RCM, Outaouais, QuÃ©bec, Canada",Ubiquitous
859,Calcite,541.0,541.0,"KorsnÃ¤s Lead Mine, KorsnÃ¤s, Ostrobothnia, Finland",Ubiquitous
859,Calcite,541.0,1000.0,"Taohualashan REE Deposit (Taohuashan REE Deposit), Alxa Right Banner (Alashan Youqi), Alxa League (Alashan Prefecture), Inner Mongolia, China",Ubiquitous
859,Calcite,541.0,1000.0,"Guanmenshan Pb-Zn Deposit, Fushun Co., Fushun, Liaoning, China",Ubiquitous
859,Calcite,541.0,1000.0,"Liujiaping Cu-Zn Deposit, Ningqiang Co., Hanzhong, Shaanxi, China",Ubiquitous
859,Calcite,541.0,1000.0,"Rosh Pinah Mine, Rosh Pinah, Oranjemund, Karas Region, Namibia",Ubiquitous
859,Calcite,541.0,1000.0,"Lofdal-Bergville REE Deposit, Khorixas, Kunene Region, Namibia",Ubiquitous
859,Calcite,541.0,1000.0,"Bleikvassli Mine, Bleikvassli, Hemnes, Nordland, Norway",Ubiquitous
859,Calcite,541.0,1000.0,"Mofjellet Mine (Mofjell Mine), Mofjellet, Rana, Nordland, Norway",Ubiquitous
859,Calcite,541.0,1000.0,"Iron Ridge Mine (Bumbarger Pit; Great Outburst Mine; Huey Pit; Monarat Mine), Fries, Gossan Lead District, Southern Section-Blue Ridge Province, Carroll Co., Virginia, USA",Ubiquitous
859,Calcite,541.0,1600.0,"Olympic Dam Mine, Roxby Downs, Stuart Shelf, South Australia, Australia",Ubiquitous
859,Calcite,541.0,1600.0,"Mann 1 (Letitia Lake), Seal Lake Alkaline Complex (Letitia Lake), Labrador, Newfoundland And Labrador, Canada",Ubiquitous
859,Calcite,541.0,1600.0,"Main Pit, Bayan Obo Deposit (Bayun-Obo Deposit; Baiyunebo Deposit), Bayan Obo, Bayan Obo Mining District, Baotou League (Baotou Prefecture), Inner Mongolia, China",Ubiquitous
859,Calcite,541.0,1600.0,"Buffalo Mine (Buffalo Fluorspar), Naboomspruit (Mookgophong), Waterberg District, Limpopo, South Africa",Ubiquitous
859,Calcite,541.0,2038.0,"Seligdar Deposit, Aldan Shield, Sakha Republic (Yakutia), Russia",Ubiquitous
859,Calcite,544.8,590.2,"Hale's Mine (Haile Gold Mine), Kershaw, Lancaster Co., South Carolina, USA",Ubiquitous
859,Calcite,545.0,670.0,"Perus, SÃ£o Paulo, SÃ£o Paulo, Brazil",Ubiquitous
859,Calcite,548.2,590.9,"Aillik Bay, Labrador, Newfoundland And Labrador, Canada",Ubiquitous
859,Calcite,549.3,561.2,"Fairfield Co., South Carolina, USA",Ubiquitous
859,Calcite,550.0,550.0,"Little Bob Mine, Hiram, Paulding Co., Georgia, USA",Ubiquitous
859,Calcite,562.0,577.0,"Baie-des-Moutons Syenitic Complex, La TabatiÃ¨re, Gros-MÃ©catina, Le Golfe-du-Saint-Laurent RCM, CÃ´te-Nord, QuÃ©bec, Canada",Ubiquitous
859,Calcite,563.0,577.0,"Imiter Mine, Imiter District, Tinghir Province, DrÃ¢a-Tafilalet Region, Morocco",Ubiquitous
859,Calcite,569.0,700.0,"Zhidoiskii Massif (Zhidoi), Irkutsk Oblast, Russia",Ubiquitous
859,Calcite,570.0,782.0,"Ganboke Deposit (GambokÃ©), Pala, Mayo-Kebbi Ouest Region, Chad",Ubiquitous
859,Calcite,570.0,800.0,"Deer Isle Mine, Deer Isle, Hancock Co., Maine, USA",Ubiquitous
859,Calcite,587.0,613.0,"Mabounie Nb Prospect, Moyen-OgoouÃ© Province, Gabon",Ubiquitous
859,Calcite,592.0,700.0,"Minas Do CamaquÃ£, CaÃ§apava Do Sul, Rio Grande Do Sul, Brazil",Ubiquitous
859,Calcite,609.4,610.6,"Ruby Occurrence, Muriatata Hills, Longido, Arusha Region, Tanzania",Ubiquitous
859,Calcite,616.0,658.0,"Pogranichnoe Deposit (Pogranichny Deposit), Voznesenskii Ore District, Primorsky Krai, Russia",Ubiquitous
859,Calcite,620.0,622.0,"Coxheath Cu-Mo-Au Deposit, Cape Breton Co., Nova Scotia, Canada",Ubiquitous
859,Calcite,622.0,776.0,"Coates Lake Deposit, Redstone, Mackenzie Mts, Mackenzie District, Northwest Territories, Canada",Ubiquitous
859,Calcite,630.0,630.0,"Wave Hill, Victoria-Daly Region, Northern Territory, Australia",Ubiquitous
859,Calcite,630.0,630.0,"Yudnamutana Mine, Yudnamutana District, Arkaroola Region (Arkaroola Wilderness Sanctuary; Arkaroola Station), North Flinders Ranges, Flinders Ranges, South Australia, Australia",Ubiquitous
859,Calcite,630.0,630.0,"Blinman Mines, Blinman, North Flinders Ranges, Flinders Ranges, South Australia, Australia",Ubiquitous
859,Calcite,630.0,630.0,"Prince Alfred Mine (ML 4332; ML 4333; ML 4334; ML 4335; ML 4336), Cradock, South Flinders Ranges, Flinders Ranges, South Australia, Australia",Ubiquitous
859,Calcite,630.0,630.0,"Copper Claim (Anesbury Mine), Eurelia, South Flinders Ranges, Flinders Ranges, South Australia, Australia",Ubiquitous
859,Calcite,630.0,630.0,"Burra Burra Copper Mine (Burra Mine; Monster Mine), Burra, North Mt Lofty Ranges, Mt Lofty Ranges, South Australia, Australia",Ubiquitous
859,Calcite,654.0,704.0,"Nkumbwa Hill Carbonatite (Nkombwa Hill Carbonatite), Isoka, Isoka District, Muchinga Mts., Northern Province, Zambia",Ubiquitous
859,Calcite,655.0,742.0,"Nizhnesayanskii Carbonatite, Irkutsk Oblast, Russia",Ubiquitous
859,Calcite,660.0,670.0,"Udereiskoe, Krasnoyarsk Krai, Russia",Ubiquitous
859,Calcite,660.0,810.0,"Mud Tank Vermiculite Mine, Alcoota Station, Central Desert Region, Northern Territory, Australia",Ubiquitous
859,Calcite,684.0,794.0,"Yoko-Dovyrensky Massif, Dovyren Highlands, Buriatia Republic (Buryatia), Zabaykalsky Krai, Russia",Ubiquitous
859,Calcite,689.0,848.0,"Salampatti Massif, Jogipatti, Karnataka, India",Ubiquitous
859,Calcite,735.0,765.0,"Kabwe Mine (Broken Hill Mine), Kabwe (Broken Hill), Kabwe, Central Province, Zambia",Ubiquitous
859,Calcite,746.4,757.4,"Skorpion Mine, Rosh Pinah, Oranjemund, Karas Region, Namibia",Ubiquitous
859,Calcite,750.0,750.0,"Chenjiamiao Fe-Cu Deposit, Zhangjiachuan Co., Tianshui, Gansu, China",Ubiquitous
859,Calcite,750.0,750.0,"Huashugou Mine, Jingtieshan Fe-Cu Ore Field, Sunan Co., Zhangye, Gansu, China",Ubiquitous
859,Calcite,750.0,750.0,"Berg Aukas Mine (Berg Aukus Mine), Grootfontein, Otjozondjupa Region, Namibia",Ubiquitous
859,Calcite,753.0,811.0,"Sevattur Carbonatite, Tamil Nadu, India",Ubiquitous
859,Calcite,792.0,942.0,"Jinchuan Ni-Cu-PGE Deposit (Baijiajuzi Ni-Cu-PGE Deposit), Jinchuan District, Jinchang, Gansu, China",Ubiquitous
859,Calcite,800.0,907.0,"Cummins Range Complex (Minneroo Pool), Mount Dockrell Pegmatites (Mount Dockerell), Lamboo Station, Halls Creek Shire, Western Australia, Australia",Ubiquitous
859,Calcite,800.0,1200.0,"Glenover Phosphate Mine, Glenover Carbonatite, Thabazimbi, Waterberg District, Limpopo, South Africa",Ubiquitous
859,Calcite,821.0,1800.0,"Ambaji Deposit, Deri-Ambaji Zn-Pb-Cu Deposit, Sirohi District, Udaipur Division, Rajasthan, India",Ubiquitous
859,Calcite,822.83,872.83,"Bear Mountain, Bear Mountain State Park, Orange Co., New York, USA",Ubiquitous
859,Calcite,830.0,1113.0,"Gloserheia (Lyngrott 1), Froland, Aust-Agder, Norway",Ubiquitous
859,Calcite,861.9,1899.0,"Harding Mine (Harding Pegmatite), Picuris District, Taos Co., New Mexico, USA",Ubiquitous
859,Calcite,885.0,1771.0,"Century Silver (Cobalt Twentieth Century) Mine, Coleman Township, Cobalt Area, Cobalt-Gowganda Region, Timiskaming District, Ontario, Canada",Ubiquitous
859,Calcite,889.0,889.0,"Xiqiu Cu-Zn Deposit (Zigiu Cu-Zn Deposit), Shaoxing Co., Shaoxing, Zhejiang, China",Ubiquitous
859,Calcite,900.0,900.0,"Kambove West Mine, Kambove District, Haut-Katanga, DR Congo",Ubiquitous
859,Calcite,900.0,900.0,"Kamfundwa Mine (Kanfundwa Mine), Kambove District, Haut-Katanga, DR Congo",Ubiquitous
859,Calcite,900.0,900.0,"Kinsenda, Musoshi, Haut-Katanga, DR Congo",Ubiquitous
859,Calcite,900.0,900.0,"Kabolela Mine, Kolwezi Mining District, Lualaba, DR Congo",Ubiquitous
859,Calcite,900.0,900.0,"Witvlei, Okorukambe (Steinhausen), Omaheke Region, Namibia",Ubiquitous
859,Calcite,900.0,900.0,"Chambishi Mine, Chambishi, Kalulushi, Copperbelt, Zambia",Ubiquitous
859,Calcite,900.0,900.0,"Kalengwa Mine, Kalengwa, Kasempa District, North-Western Province, Zambia",Ubiquitous
859,Calcite,920.0,920.0,"Nabarlek Mine, West Arnhem Region, Northern Territory, Australia",Ubiquitous
859,Calcite,922.0,1414.0,"Six Kangaroos Prospect, Cloncurry Shire, Queensland, Australia",Ubiquitous
859,Calcite,928.3,946.9,"Ruhanga, SW Cibitoke B, Cibitoke Province, Burundi",Ubiquitous
859,Calcite,931.68,931.68,"Stoneco Portage Quarry (Maumee Stone Co. Quarry), Portage, Wood Co., Ohio, USA",Ubiquitous
